ID,age,workclass,education,education.num,marital.status,occupation,relationship,race,Gender,capital.gain,capital.loss,hours.per.week,native.country,income,income_value
31276,45,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,
31277,17,?,10th,6,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K,NA
31278,55,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,
31279,59,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,
31280,23,Private,12th,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,NA
31281,37,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,NA
31282,25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K,NA
31283,22,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K,NA
31284,27,Private,9th,5,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,24,Mexico,<=50K,NA
31285,21,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,NA
31286,38,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K,NA
31287,27,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,NA
31288,25,?,Assoc-voc,11,Never-married,?,Own-child,White,Male,0,0,90,United-States,<=50K,NA
31289,27,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K,NA
31290,40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,
31291,33,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K,NA
31292,28,Private,Assoc-voc,11,Married-civ-spouse,"Prof-,specialty",Wife,White,Female,0,0,5,United-States,<=50K,NA
31293,28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,NA
31294,29,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,55,United-States,<=50K,NA
31295,46,Private,9th,5,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,NA
31296,30,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,NA
31297,65,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,45,Germany,<=50K,NA
31298,28,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K,NA
31299,39,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,NA
31300,35,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,NA
31301,50,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,39,United-States,<=50K,NA
31302,25,?,10th,6,Never-married,?,Own-child,Black,Male,0,0,40,United-States,<=50K,NA
31303,63,Private,9th,5,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,NA
31304,56,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,
31305,46,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,
31306,19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,NA
31307,56,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,?,>50K,
31308,31,Private,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,NA
31309,51,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,
31310,17,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,5,United-States,<=50K,NA
31311,27,Local-gov,Some-college,10,Never-married,Protective-serv,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,NA
31312,30,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,45,United-States,<=50K,NA
31313,18,Private,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0,0,20,United-States,<=50K,NA
31314,40,Local-gov,Masters,14,Married-civ-spouse,"Prof-,specialty",Wife,White,Female,0,0,40,United-States,>50K,
31315,35,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,NA
31316,29,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,10,United-States,<=50K,NA
31317,53,Private,1st-4th,2,Divorced,Other-service,Unmarried,Black,Female,0,0,40,Dominican-Republic,<=50K,NA
31318,53,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K,NA
31319,26,State-gov,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50K,NA
31320,41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,<=50K,NA
31321,28,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K,NA
31322,48,State-gov,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K,NA
31323,22,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K,NA
31324,57,Private,Assoc-acdm,12,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,75,United-States,<=50K,NA
31325,53,Self-emp-not-inc,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,Poland,<=50K,NA
31326,23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K,NA
31327,31,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,NA
31328,20,Private,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28,United-States,<=50K,NA
31329,25,Private,Prof-school,15,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,0,20,United-States,<=50K,NA
31330,37,Private,Some-college,10,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K,NA
31331,50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,
31332,34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K,NA
31333,37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,
31334,52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,
31335,29,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,90,United-States,<=50K,NA
31336,31,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K,NA
31337,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,NA
31338,51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,<=50K,NA
31339,27,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,<=50K,NA
31340,23,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,NA
31341,55,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,United-States,<=50K,NA
31342,28,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,
31343,31,Local-gov,Bachelors,13,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,0,40,Germany,<=50K,NA
31344,30,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K,NA
31345,23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,United-States,<=50K,NA
31346,19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K,NA
31347,22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K,NA
31348,50,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,25,United-States,<=50K,NA
31349,64,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,>50K,
31350,21,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K,NA
31351,75,Self-emp-inc,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K,
31352,29,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Germany,<=50K,NA
31353,47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,
31354,20,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,NA
31355,33,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,NA
31356,45,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,China,>50K,
31357,41,Private,Assoc-voc,11,Divorced,"Prof-,specialty",Unmarried,White,Female,0,0,43,United-States,<=50K,NA
31358,23,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,NA
31359,67,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,41,United-States,>50K,
31360,21,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,35,United-States,<=50K,NA
31361,38,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K,NA
31362,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,NA
31363,19,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K,NA
31364,59,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,NA
31365,36,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,NA
31366,50,Local-gov,Some-college,10,Widowed,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K,NA
31367,60,Self-emp-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,NA
31368,30,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,
31369,28,Self-emp-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,NA
31370,36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K,
31371,21,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,10,Germany,<=50K,NA
31372,27,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Poland,<=50K,NA
31373,18,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,NA
31374,56,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K,NA
31375,51,Self-emp-inc,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,>50K,
31376,48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Italy,>50K,
31377,31,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,NA
31378,35,Private,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,NA
31379,35,Private,HS-grad,9,Divorced,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K,NA
31380,36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,NA
31381,23,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States,<=50K,NA
31382,21,Private,Some-college,10,Never-married,Sales,Other-relative,Black,Female,0,0,20,United-States,<=50K,NA
31383,49,Private,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0,60,United-States,<=50K,NA
31384,46,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,NA
31385,27,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,NA
31386,56,?,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K,NA
31387,48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,NA
31388,30,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,NA
31389,29,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,NA
31390,50,Federal-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,NA
31391,18,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,35,United-States,<=50K,NA
31392,51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,
31393,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,United-States,<=50K,NA
31394,48,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K,
31395,39,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,NA
31396,22,Local-gov,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K,NA
31397,27,?,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,>50K,
31398,42,Private,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,NA
31399,18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,33,United-States,<=50K,NA
31400,27,Private,Some-college,10,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K,NA
31401,51,Private,10th,6,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,NA
31402,27,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,NA
31403,60,Self-emp-not-inc,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,NA
31404,36,Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Italy,<=50K,NA
31405,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,China,>50K,
31406,40,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,>50K,
31407,41,Private,HS-grad,9,Married-spouse-absent,Transport-moving,Unmarried,Black,Male,0,0,50,United-States,<=50K,NA
31408,53,?,12th,8,Married-civ-spouse,?,Wife,White,Female,0,0,40,Italy,<=50K,NA
31409,34,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,NA
31410,31,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,
31411,22,State-gov,Assoc-acdm,12,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,0,15,United-States,<=50K,NA
31412,49,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,
31413,43,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,<=50K,NA
31414,36,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,
31415,27,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,37,United-States,<=50K,NA
31416,29,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,50,United-States,<=50K,NA
31417,27,Private,10th,6,Separated,Machine-op-inspct,Own-child,White,Male,0,0,35,Mexico,<=50K,NA
31418,42,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,65,United-States,<=50K,NA
31419,49,Self-emp-not-inc,Bachelors,13,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,NA
31420,24,Private,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50K,NA
31421,22,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,20,United-States,<=50K,NA
31422,30,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K,NA
31423,28,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,NA
31424,20,Private,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,NA
31425,43,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,66,France,<=50K,NA
31426,18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,NA
31427,53,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,NA
31428,74,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,>50K,
31429,39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,48,Philippines,>50K,
31430,33,?,10th,6,Never-married,?,Other-relative,White,Male,0,0,40,United-States,<=50K,NA
31431,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,>50K,
31432,21,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K,NA
31433,65,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K,NA
31434,49,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K,NA
31435,20,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K,NA
31436,46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,NA
31437,61,Self-emp-not-inc,HS-grad,9,Widowed,"Prof-,specialty",Unmarried,White,Female,0,0,16,United-States,<=50K,NA
31438,48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,<=50K,NA
31439,44,Private,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,NA
31440,37,Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,NA
31441,51,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,
31442,33,Local-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,NA
31443,55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,"Prof-,specialty",Wife,White,Female,0,0,8,United-States,<=50K,NA
31444,25,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,60,United-States,<=50K,NA
31445,26,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,NA
31446,54,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,
31447,38,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,33,United-States,<=50K,NA
31448,20,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K,NA
31449,30,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,NA
